Ano ingresso,IAA,IEG,IPS,IDA,IPV,IAN,RA,Fase,Turma,Gênero,Instituição de ensino,TARGET
-1.409796717781175,0.22617474894424094,0.6721997034775644,0.682701399513115,0.38659296846756597,0.061120995441587216,-0.8431375055583803,1197,1,105,2,4,1
0.7787745701790061,0.603949210910439,0.6721997034775644,-1.0471527880244813,-0.15961941186808484,0.024678014057348766,1.1335773226520263,1653,79,93,0,11,0
0.23163174818896082,0.41506197992733995,0.7602836189764648,-0.4767182972279012,-0.3085864246868987,0.32908409385510323,1.1335773226520263,1070,16,116,2,4,0
-0.31551107380108445,0.603949210910439,-1.1335205642498984,0.691976757087043,-0.2092750828076893,-0.06642943940324665,-0.8431375055583803,1348,79,84,1,11,1
-0.31551107380108445,0.3209961388977564,-3.4677443249707647,-2.7955576907099338,0.1383146137695428,-3.868825805891039,1.1335773226520263,290,75,70,0,6,0
-0.31551107380108445,-0.15159971302195702,0.3803661248371495,0.10762922992957086,-0.9872139275281623,0.6522475905418035,1.1335773226520263,751,58,55,0,9,0
0.7787745701790061,-1.2093682065273113,0.3639059992314118,0.691976757087043,0.48590431034677534,0.21493181393094538,1.1335773226520263,158,81,28,0,11,0
-0.31551107380108445,0.3209961388977564,-0.8232529907710749,1.267048926670587,-1.318251733792193,0.06129963732855389,1.1335773226520263,1270,45,43,0,11,0
0.7787745701790061,0.41506197992733995,-0.03247162051364075,-1.3393265516032173,-0.2589307537472942,0.7776543205993289,-0.8431375055583803,80,80,13,1,11,1
-3.0512251837513107,-0.0004899282354776938,-0.03247162051364075,-0.4767182972279012,0.1879702847091477,-0.027842753231700306,1.1335773226520263,268,47,97,3,12,0
-0.31551107380108445,0.3209961388977564,-3.4677443249707647,-2.7955576907099338,0.1383146137695428,-3.868825805891039,1.1335773226520263,703,74,69,1,6,0
0.7787745701790061,0.6047047598343716,0.9364514499742661,0.687339078300079,1.081772361622031,0.3274763152646221,-0.8431375055583803,1588,79,89,1,11,1
0.7787745701790061,0.3209961388977564,-0.0741955804404441,-0.18454453364916518,-1.318251733792193,0.1278438069465524,1.1335773226520263,95,32,30,0,11,0
-1.409796717781175,0.22617474894424094,0.5400738302292132,-0.19845757001005748,-0.7058317922037356,-0.08733056107950074,-0.8431375055583803,1080,16,116,2,4,1
-1.409796717781175,0.3395070875341006,-0.07651357826309091,0.682701399513115,0.43624863940717085,0.4185837687252175,-1.8314949196635837,754,31,74,3,4,2
0.23163174818896082,0.41506197992733995,0.3639059992314118,-1.0471527880244813,-0.35824209562650355,0.12025151897952759,-0.8431375055583803,1345,80,6,1,11,1
0.7787745701790061,0.41506197992733995,0.7162416612270146,-1.6268626363949894,0.33693729752796153,0.599458860154341,1.1335773226520263,100,81,17,0,11,0
0.23163174818896082,-0.340486944005056,-0.516933155757594,0.682701399513115,0.08865894282993833,-0.11734242810181457,-0.8431375055583803,1246,1,109,2,4,1
0.7787745701790061,0.4158175288512726,-0.3512970972746704,0.687339078300079,-0.035480234519073256,0.2846022195184595,1.1335773226520263,78,24,23,1,11,0
-0.31551107380108445,-0.3027094978084363,0.5841157879786634,-0.19845757001005748,0.08865894282993833,1.0659826144922724,-0.8431375055583803,1526,57,106,3,4,1
0.7787745701790061,-0.15159971302195702,0.5841157879786634,0.691976757087043,1.1314280325616355,-0.14413873794316606,1.1335773226520263,1556,79,80,1,11,0
1.3259173921690515,0.4158175288512726,0.6445066542332376,0.687339078300079,1.3300507163200541,-0.3853055265153306,-0.8431375055583803,463,7,6,1,11,1
-1.9569395397712204,-0.22715460541519666,0.011570337235809795,-1.0471527880244813,0.5355599812863803,0.7490715902805296,-0.8431375055583803,1062,81,27,0,11,1
0.7787745701790061,0.41506197992733995,-0.03247162051364075,0.691976757087043,0.38659296846756597,0.5400603735179869,-0.8431375055583803,78,80,13,1,11,1
0.7787745701790061,0.22617474894424094,0.6281577457281143,0.3998029935083069,1.3300507163200541,1.1063557211412665,-0.8431375055583803,77,80,13,1,11,1
-1.409796717781175,0.49061687232057927,0.2758220837325115,0.10762922992957086,0.8831496778636123,0.3529328096139063,-0.8431375055583803,742,84,61,1,9,1
-0.31551107380108445,-0.3087538891998955,-0.40927503686342914,0.687339078300079,-1.8975678947542471,-0.26097064885145904,1.1335773226520263,836,38,36,0,11,0
-0.31551107380108445,0.22617474894424094,0.7162416612270146,0.691976757087043,1.0321166906824266,0.6561777158065597,1.1335773226520263,1351,80,6,0,11,0
0.23163174818896082,0.16346418825785194,-0.45964549641611624,-1.6315003151819536,-1.1527328306601776,-0.14949799991143628,1.1335773226520263,1125,34,32,1,11,0
-0.31551107380108445,0.005932237617947467,0.5531232992083254,0.687339078300079,-0.8216950243961465,0.12025151897952759,-0.8431375055583803,903,64,61,0,11,1
1.3259173921690515,0.7935919908174706,0.6309844552485707,-1.6315003151819536,0.7093548295749963,0.5382739525046123,-0.8431375055583803,318,79,77,0,11,1
-0.31551107380108445,0.603949210910439,0.8483675344753658,0.682701399513115,1.3300507163200541,0.15062067031170148,-0.8431375055583803,1279,1,113,2,4,1
0.23163174818896082,0.603949210910439,0.9364514499742661,0.4044406722952713,-0.15961941186808484,0.19510254464834523,-0.8431375055583803,1461,0,115,3,4,1
0.23163174818896082,0.03728751796114197,0.7602836189764648,0.682701399513115,0.7341826650447985,0.3741018943885738,-0.8431375055583803,1436,0,112,2,4,1
0.7787745701790061,-0.15159971302195702,0.3639059992314118,-1.6268626363949894,-0.5072091084453174,-0.2473045308323697,-0.8431375055583803,205,83,47,1,11,1
0.23163174818896082,-0.3782643902016757,-2.0143597192389047,0.682701399513115,-1.7486008819354333,-1.8591025677896689,-0.8431375055583803,1291,1,116,3,4,1
0.7787745701790061,0.603949210910439,0.4519899147303129,-1.6268626363949894,0.38659296846756597,-0.11734242810181457,-0.8431375055583803,1596,79,86,0,11,1
0.7787745701790061,0.4785280895376609,0.7892769880853019,0.687339078300079,-0.2423788634340927,0.5257690080906235,1.1335773226520263,194,61,58,1,11,0
1.3259173921690515,0.2269302978681736,0.6244875825089229,0.687339078300079,1.8266074257161005,0.509691222185813,1.1335773226520263,434,79,96,1,11,0
0.7787745701790061,0.16346418825785194,0.11433490531786016,1.8421210962541312,-1.2354922822261851,-0.3196545674040194,1.1335773226520263,111,37,35,0,11,0
0.23163174818896082,0.603949210910439,0.6281577457281143,0.682701399513115,1.3300507163200541,-0.05785462025401413,-0.8431375055583803,1190,1,105,2,4,1
-0.31551107380108445,-0.15159971302195702,-2.113861920112879,0.10762922992957086,-1.0699733790941697,-0.5902972968016705,1.1335773226520263,997,54,52,0,11,0
1.3259173921690515,0.005932237617947467,0.17354383120531874,0.687339078300079,1.1645318131880384,0.850540283367805,-0.8431375055583803,655,55,53,0,11,1
-0.31551107380108445,-0.15159971302195702,0.5841157879786634,0.691976757087043,0.9824610197428221,0.6597505572973815,-0.8431375055583803,1130,80,2,1,11,1
0.23163174818896082,0.22617474894424094,0.3639059992314118,-0.4767182972279012,0.48590431034677534,0.15062067031170148,-0.8431375055583803,1374,0,105,2,4,1
0.23163174818896082,0.41506197992733995,-0.4288492402586933,0.682701399513115,-0.7554874631433406,-0.176830235949615,1.1335773226520263,959,16,101,3,4,0
0.23163174818896082,0.41506197992733995,0.9364514499742661,0.682701399513115,0.33693729752796153,0.03164505461610013,1.1335773226520263,1248,1,109,3,4,0
-1.9569395397712204,0.15061985655100163,-0.2526814092608923,-0.19845757001005748,0.08865894282993833,-0.005869779161791793,-0.8431375055583803,710,47,107,3,4,1
-0.31551107380108445,0.03804306688507462,0.7267278417274401,0.687339078300079,1.3300507163200541,0.3596318870742438,1.1335773226520263,1130,20,18,1,11,0
1.3259173921690515,0.6047047598343716,0.7162416612270146,0.687339078300079,0.4610764748769731,0.15062067031170148,-0.8431375055583803,494,13,12,0,11,1
